1 1.0
100 1.0
200 1.0
300 0.99890000000000001
400 0.99329999999999996
500 0.96930000000000005
600 0.92800000000000005
700 0.85750000000000004
800 0.77139999999999997
900 0.65869999999999995
1000 0.56659999999999999
1100 0.47210000000000002
1200 0.37009999999999998
1300 0.30170000000000002
1400 0.22889999999999999
1500 0.1704
1600 0.13569999999999999
1700 0.098799999999999999
1800 0.076799999999999993
1900 0.054800000000000001
2000 0.038600000000000002
